player_id,name,elo_overall,elo_hard,elo_clay,elo_grass,total_matches
103393,Yuri Schukin,1515.9,1348.7,1599.2,1500.0,36
102025,Mikael Tillstrom,1515.8,1486.5,1563.3,1430.3,41
105047,Tim Puetz,1515.7,1475.5,1500.0,1500.4,3
210340,Philip Sekulic,1515.7,1500.5,1500.0,1500.0,3
200390,Kacper Zuk,1515.7,1541.0,1468.2,1500.0,8
149282,Nicolai Budkov Kjaer,1515.7,1561.1,1451.0,1500.0,4
102934,Nicolas Coutelot,1515.5,1463.7,1536.5,1436.7,32
208361,Gustavo Heide,1515.5,1500.9,1474.3,1500.0,8
121411,Moez Echargui,1515.5,1549.3,1465.1,1500.0,5
105688,Manuel Sanchez,1515.3,1565.8,1448.2,1500.0,12
108960,Michael Lai,1515.1,1501.6,1532.6,1500.0,8
104890,Andreas Haider Maurer,1515.0,1511.5,1493.8,1416.9,124
105152,Marcin Gawron,1515.0,1511.5,1500.0,1500.0,2
103226,Walid Jallali,1514.9,1496.0,1525.4,1500.0,7
207134,Fitriadi M Rifqi,1514.7,1517.3,1500.0,1500.0,6
201995,Cayetano March,1514.7,1513.2,1500.0,1500.0,2
208364,Franco Roncadelli,1514.5,1457.5,1535.9,1500.0,7
200574,Alexander Donski,1514.5,1511.4,1500.0,1500.0,2
200259,Ugo Blanchet,1514.4,1471.9,1519.3,1500.0,3
104661,Pierre Ludovic Duclos,1514.2,1499.0,1500.0,1483.2,4
111453,Mikael Torpegaard,1514.1,1521.8,1529.9,1465.0,12
103077,Konstantinos Economidis,1514.0,1340.9,1688.1,1426.3,38
108715,Nicolas Salama,1513.8,1500.0,1511.3,1500.0,2
105561,Alessandro Giannessi,1513.7,1457.5,1519.3,1500.0,36
101495,Miguel Tobon,1513.7,1500.0,1529.5,1500.0,3
103280,Martin Verkerk,1513.6,1535.6,1553.4,1465.4,128
105877,Emilio Gomez,1513.6,1506.9,1512.2,1500.0,54
208260,Zachary Svajda,1513.6,1493.5,1500.0,1470.3,22
104173,Sam Warburg,1513.5,1477.2,1500.0,1475.7,15
105031,Saketh Myneni,1513.4,1460.1,1500.0,1532.0,5
103499,Aqeel Khan,1513.4,1442.3,1411.4,1511.5,72
102076,Mark Merklein,1513.4,1548.9,1448.3,1500.0,13
144645,Zdenek Kolar,1513.0,1500.0,1519.9,1471.3,4
209318,Petr Nesterov,1512.9,1532.0,1463.2,1500.0,2
102873,Rob Cheyne,1512.9,1537.4,1500.0,1480.6,2
105499,Christopher Diaz Figueroa,1512.6,1568.9,1399.9,1500.0,23
103908,Paul Henri Mathieu,1512.6,1477.4,1572.3,1490.4,584
209867,Daniil Ostapenkov,1512.3,1471.2,1534.7,1500.0,3
200550,Vladyslav Orlov,1512.0,1502.9,1500.0,1500.0,5
102103,Michael Sell,1511.7,1511.7,1500.0,1500.0,2
105404,Michael Mcclune,1511.6,1504.8,1500.0,1500.0,3
103292,Gaston Gaudio,1511.5,1544.1,1520.0,1466.9,445
104250,Prakash Amritraj,1511.4,1301.8,1475.6,1603.1,53
207669,Robert Strombachs,1511.0,1504.2,1500.0,1500.0,7
124040,Colin Sinclair,1510.7,1510.7,1500.0,1500.0,2
103594,Oliver Marach,1510.5,1468.3,1522.6,1463.2,52
105081,Jean Michel Durango,1510.4,1500.0,1510.4,1500.0,2
131951,Daniel Cukierman,1510.3,1505.2,1490.6,1500.0,11
102167,Juan Albert Viloca Puig,1510.2,1531.1,1507.3,1500.0,12
111197,Jonathan Mridha,1510.2,1509.6,1500.0,1500.0,2
102985,Gustavo Marcaccio,1510.1,1464.7,1533.3,1500.0,5
103978,Rabie Chaki,1510.1,1506.2,1500.9,1500.0,10
106177,Oriol Roca Batalla,1509.9,1500.0,1495.2,1500.0,3
210460,Nishesh Basavareddy,1509.9,1501.6,1500.0,1500.0,3
206750,Daniil Glinka,1509.9,1502.8,1500.0,1500.0,2
102969,Sergei Yaroshenko,1509.9,1466.0,1560.0,1500.0,7
202269,Justin Barki,1509.5,1509.5,1500.0,1500.0,2
103286,Yohny Romero,1509.5,1517.9,1470.6,1500.0,15
105541,Alex Llompart,1509.4,1517.7,1500.0,1500.0,11
103531,Thomas Oger,1509.3,1477.2,1554.9,1500.0,7
105589,Gerald Melzer,1509.1,1377.7,1551.7,1500.0,54
200647,Sho Shimabukuro,1509.1,1471.9,1500.0,1475.8,12
103045,Reginald Willems,1509.0,1500.0,1502.9,1500.0,2
106053,Philip Davydenko,1508.8,1479.3,1519.2,1500.0,3
104948,Petar Jelenic,1508.8,1502.6,1500.0,1500.0,2
103521,Andrea Stoppini,1508.8,1517.9,1450.8,1500.0,11
102737,Gergely Kisgyorgy,1508.7,1468.4,1558.9,1500.0,15
207139,Palaphoom Kovapitukted,1508.7,1476.1,1532.0,1500.0,4
209870,Gunawan Trismuwantara,1508.7,1508.7,1500.0,1500.0,2
106397,Wishaya Trongcharoenchaikul,1508.5,1513.7,1532.8,1508.1,23
106393,Frederico Ferreira Silva,1508.4,1460.0,1511.2,1500.0,13
104019,Kristof Vliegen,1508.3,1489.8,1517.1,1435.6,212
102287,Albert Portas,1508.3,1355.8,1506.9,1437.7,220
105339,Yan Bai,1508.3,1485.2,1500.0,1500.0,13
103029,Mehdi Tahiri,1508.2,1556.1,1441.0,1489.0,18
103666,Ilia Kushev,1508.2,1529.4,1463.8,1500.0,8
126504,Andrea Pellegrino,1508.1,1500.0,1501.9,1500.0,3
209907,Viacheslav Bielinskyi,1507.9,1489.2,1500.0,1500.0,3
105063,Andrea Arnaboldi,1507.9,1479.4,1507.7,1479.0,14
208013,Dane Sweeny,1507.9,1474.8,1500.0,1500.0,6
106187,Denis Yevseyev,1507.8,1462.2,1518.3,1500.0,4
102910,Salvador Navarro,1507.5,1500.0,1497.4,1500.0,5
101191,Richey Reneberg,1507.2,1507.2,1500.0,1500.0,2
144799,Miguel Angel Este,1507.1,1532.0,1473.6,1500.0,2
103868,Ivan Navarro,1507.1,1411.3,1499.2,1449.7,100
200460,John Bryan Decasa Otico,1507.0,1561.1,1443.7,1500.0,4
103823,Denis Gremelmayr,1506.9,1430.7,1555.7,1412.3,90
105334,Luis David Martinez,1506.6,1514.7,1456.1,1500.0,17
207494,Dalibor Svrcina,1506.5,1467.1,1500.0,1500.0,6
102843,Suwandi Suwandi,1506.2,1514.9,1500.0,1500.0,23
103287,Krystian Pfeiffer,1506.0,1500.0,1510.5,1500.0,6
108631,Wen Lung Chang,1505.9,1529.1,1500.0,1470.9,2
104349,Rui Machado,1505.8,1394.5,1471.0,1485.8,82
122554,David Jorda Sanchis,1505.8,1500.0,1499.6,1500.0,2
211346,Andres Martin,1505.8,1484.8,1500.0,1500.0,4
102856,Gustavo Kuerten,1505.8,1590.7,1574.5,1511.9,332
102549,Rolandas Murashka,1505.6,1505.6,1500.0,1500.0,4
102375,Dinu Pescariu,1505.6,1532.0,1487.8,1500.0,4
103553,Alun Jones,1505.6,1474.3,1500.0,1500.0,13
103229,Kornel Bardoczky,1505.5,1526.5,1488.5,1500.0,21
105472,Nils Langer,1505.4,1474.4,1519.2,1500.0,3
102374,Alex Corretja,1505.4,1543.3,1511.3,1494.7,261
102055,Bertrand Madsen,1505.4,1509.9,1505.6,1500.0,6
103923,Radoslaw Nijaki,1505.4,1500.0,1505.3,1500.0,2
103865,Prima Simpatiaji,1505.3,1501.5,1500.0,1500.0,20
103735,Lovro Zovko,1505.2,1521.9,1433.2,1500.0,14
126530,Peter Bothwell,1505.2,1502.1,1500.0,1500.0,2
126209,Peter Bertran,1504.9,1470.9,1538.3,1500.0,4
111426,John Morrissey,1504.9,1507.1,1500.0,1500.0,2
105714,Hugo Nys,1504.9,1478.8,1532.0,1500.0,2
126663,Juan Pablo Ficovich,1504.8,1500.0,1499.9,1500.0,3
103444,Jean Rene Lisnard,1504.8,1437.4,1487.5,1461.0,137
108682,Stephen Nugent,1504.8,1465.1,1500.0,1532.0,2
101840,Jacobo Chavez,1504.1,1511.3,1500.0,1500.0,8
104269,Fernando Verdasco,1504.0,1543.6,1554.1,1539.5,1007
105428,Marcus Daniell,1503.9,1507.6,1500.0,1500.0,2
208518,Hazem Naw,1503.8,1503.6,1500.0,1500.0,2
200075,Yshai Oliel,1503.8,1500.7,1485.7,1500.0,12
208210,Chris Rodesch,1503.7,1520.1,1501.3,1500.0,7
102331,Ilou Lonfo,1503.7,1534.9,1468.0,1500.0,2
202065,Petros Tsitsipas,1503.6,1460.0,1527.8,1500.0,7
104225,Jan Hajek,1503.6,1330.7,1576.9,1445.9,113
120798,Hans Hach Verdugo,1503.3,1513.0,1500.0,1500.0,2
105408,Soren Wedege,1503.2,1462.1,1539.1,1500.0,2
200247,Alexandar Lazarov,1503.1,1443.7,1532.0,1500.0,12
102808,Kalle Flygt,1503.1,1534.9,1475.2,1500.0,4
103273,Dong Hyun Kim,1503.0,1463.5,1558.4,1500.0,6
207973,Ainius Sabaliauskas,1503.0,1502.6,1500.0,1500.0,2
103807,Raimonds Sproga,1502.9,1468.0,1532.0,1500.0,2
108601,Bob Borella,1502.9,1468.0,1532.0,1500.0,2
104262,Flavio Cipolla,1502.8,1498.7,1481.7,1404.5,102
103018,Max Mirnyi,1502.8,1499.5,1473.0,1604.0,441
108600,Sean Cooper,1502.5,1526.7,1470.9,1500.0,2
138846,Hong Kit Jack Wong,1502.5,1511.4,1500.0,1500.0,8
123983,Nerman Fatic,1502.4,1507.4,1484.2,1500.0,9
127143,Jirat Navasirisomboon,1502.4,1583.8,1443.4,1500.0,7
209263,Matteo Gigante,1502.4,1500.0,1495.0,1500.0,3
122078,Dmitry Popko,1502.3,1473.0,1519.7,1500.0,12
144923,Louis Wessels,1502.2,1500.0,1510.6,1464.8,3
103843,Marco Chiudinelli,1502.2,1491.5,1443.3,1469.3,150
105655,Hiroki Moriya,1502.2,1487.7,1500.0,1486.2,14
105273,Mauricio Echazu,1502.2,1483.5,1503.3,1500.0,30
108924,Jing Yi Li,1502.0,1532.0,1470.9,1500.0,2
105359,Jason Jung,1501.9,1446.6,1477.1,1508.0,35
104763,Rafael Arevalo,1501.8,1488.8,1566.6,1500.0,27
144870,Federico Agustin Gomez,1501.7,1519.6,1466.7,1500.0,3
104698,Diego Cubas,1501.6,1498.6,1500.0,1500.0,2
105930,Daniel Kosakowski,1501.6,1497.8,1500.0,1500.0,3
120792,M Abid Ali Khan Akbar,1501.5,1484.3,1476.7,1532.0,4
101647,Byron Black,1501.2,1461.0,1414.9,1613.4,87
104415,Colin Fleming,1501.0,1540.1,1500.0,1443.5,3
208279,Alejandro Moro Canas,1501.0,1500.0,1526.9,1465.3,3
103830,Shao Xuan Zeng,1500.8,1490.3,1500.0,1500.0,15
105292,Alejandro Gonzalez,1500.6,1491.1,1428.1,1432.5,61
103763,Martin Slanar,1500.6,1497.3,1500.0,1500.0,3
104857,Robert Farah,1500.5,1420.5,1531.4,1500.0,13
104051,Andrej Kracman,1500.5,1516.6,1493.8,1500.0,12
108915,Luis Haddock,1500.4,1504.8,1500.0,1500.0,2
210308,Stylianos Christodoulou,1500.3,1532.0,1468.0,1500.0,2
104804,Amir Weintraub,1500.3,1466.1,1548.0,1463.4,23
200516,Patrick Kypson,1500.2,1537.1,1439.2,1500.0,9
103158,Johan Ortegren,1500.1,1506.7,1500.0,1500.0,2
200484,Rudolf Molleker,1500.1,1486.0,1462.3,1433.0,18
117357,Omar Jasika,1500.0,1487.1,1500.0,1500.0,5
108770,Nicholas Sayer,1499.9,1497.8,1500.0,1500.0,4
106085,Hamid Reza Nadaf,1499.9,1533.6,1470.9,1500.0,2
108585,Americo Venero Montes,1499.8,1500.0,1499.7,1500.0,2
108728,Cheuk Wai Hui,1499.8,1491.5,1500.0,1500.0,2
106198,Hugo Dellien,1499.7,1442.2,1489.3,1455.0,98
207834,Juan Alejandro Hernandez Serrano,1499.7,1487.7,1500.0,1500.0,3
104243,Oscar Posada,1499.7,1532.0,1470.9,1500.0,2
200553,Alen Avidzba,1499.6,1497.1,1500.0,1500.0,2
101917,Grant Stafford,1499.6,1499.6,1500.0,1500.0,2
200702,Sina Moghimi,1499.6,1500.0,1500.9,1500.0,2
102143,Nicolas Thomann,1499.4,1561.0,1373.6,1465.3,37
106169,Vladyslav Manafov,1499.2,1511.1,1488.6,1500.0,3
108606,Gert Vilms,1499.2,1497.1,1500.0,1500.0,2
104797,Denis Istomin,1499.1,1471.8,1559.2,1541.1,498
109303,Stefano Napolitano,1499.0,1465.5,1496.1,1481.9,10
101979,Ricardo Mena,1498.9,1533.9,1468.0,1500.0,2
101831,Mustafa Azkara,1498.9,1494.1,1502.9,1500.0,4
105934,Chuhan Wang,1498.8,1483.5,1500.0,1500.0,3
104579,Romain Jouan,1498.8,1495.0,1486.4,1500.0,5
108776,Vimuktha De Alwis,1498.5,1500.0,1494.2,1500.0,2
109686,Riccardo Bonadio,1498.5,1500.0,1480.8,1500.0,3
104882,Blaz Kavcic,1498.5,1511.2,1501.2,1386.4,148
105874,Albano Olivetti,1498.4,1556.0,1474.4,1435.1,14
102556,Claude Ngoran,1498.4,1456.0,1574.4,1500.0,20
104958,Carsten Ball,1498.3,1469.2,1574.8,1435.6,26
103184,Bob Bryan,1498.1,1443.3,1471.6,1512.7,47
103607,Victor Estrella,1498.1,1463.9,1612.7,1418.9,159
206589,Gabi Adrian Boitan,1498.0,1508.2,1482.7,1500.0,3
212051,Joaquin  Aguilar Cardozo ,1498.0,1500.0,1494.2,1500.0,4
127123,Mateus Alves,1497.6,1500.0,1495.3,1500.0,1
103400,Hendri Susilo Pramono,1497.6,1498.0,1500.0,1500.0,2
104281,Ryler Deheart,1497.4,1486.2,1500.0,1500.0,5
103454,Nicolas Massu,1497.3,1526.1,1502.9,1431.1,485
108767,Gonzales Austin,1497.2,1497.1,1500.0,1500.0,2
101940,Rene Busch,1497.1,1500.0,1497.1,1500.0,2
212720,Juan Carlos Fuentes Vasquez,1497.1,1532.0,1468.0,1500.0,2
111805,Seong Chan Hong,1496.8,1480.4,1507.2,1438.2,21
209226,Adolfo Daniel Vallejo,1496.8,1500.0,1497.8,1500.0,4
102998,Jan Michael Gambill,1496.8,1488.9,1333.3,1524.8,286
103690,Marcin Matkowski,1496.7,1500.0,1508.1,1500.0,8
104895,Abdullah Maqdas,1496.6,1461.6,1604.0,1500.0,19
108979,Benito Jose Suriano,1496.6,1465.4,1526.6,1500.0,2
104489,Barry King,1496.6,1501.1,1500.0,1500.0,4
106158,Suk Young Jeong,1496.5,1483.7,1500.0,1500.0,9
105585,Ze Zhang,1496.5,1428.1,1502.3,1492.3,60
103356,Michel Kratochvil,1496.3,1486.7,1454.3,1511.9,171
102512,Joseph Sirianni,1496.2,1495.9,1500.0,1425.0,20
111511,Noah Rubin,1496.0,1513.5,1457.5,1425.8,29
102395,Ville Liukko,1495.5,1493.2,1500.0,1500.0,8
105325,Germain Gigounon,1495.5,1500.0,1492.6,1500.0,1
103998,Mario Monroy,1495.4,1492.5,1507.7,1500.0,4
106099,Salvatore Caruso,1495.4,1519.4,1466.9,1435.7,63
103339,Wesley Whitehouse,1495.4,1490.7,1500.0,1490.0,10
103770,Kevin Sorensen,1495.3,1515.2,1500.0,1470.7,7
105691,Scott Griekspoor,1495.2,1493.6,1500.0,1500.0,1
123965,Rodrigo Banzer,1495.2,1521.6,1473.1,1500.0,2
144973,Santiago Fa Rodriguez Taverna,1495.1,1500.0,1481.3,1500.0,1
134120,Kuan Yi Lee,1495.1,1492.1,1500.0,1500.0,4
208021,Kyrian Jacquet,1495.1,1494.4,1500.0,1500.0,1
102647,Alberto Brause,1494.9,1468.0,1524.3,1500.0,2
108644,Patrick Chucri,1494.8,1442.0,1568.9,1500.0,17
103419,Gabriel Montilla,1494.7,1499.1,1500.0,1500.0,4
102997,Hermes Gamonal,1494.7,1449.9,1511.3,1500.0,13
103204,Hugo Armando,1494.6,1524.4,1433.7,1500.0,43
103646,Lars Uebel,1494.5,1500.0,1500.0,1469.1,1
101810,Asif Ismail,1494.4,1494.4,1500.0,1500.0,2
103032,Francisco Fogues,1494.3,1500.0,1496.6,1500.0,3
104227,Augustin Gensse,1494.2,1491.9,1497.5,1500.0,4
126591,Jan Zielinski,1493.7,1490.9,1500.0,1500.0,1
208223,Alvaro Guillen Meza,1493.7,1500.0,1494.1,1500.0,2
209874,Maks Kasnikowski,1493.7,1483.4,1500.0,1500.0,4
200297,Aziz Ouakaa,1493.7,1458.5,1532.0,1500.0,2
144909,Francisco Cabral,1493.6,1500.0,1489.0,1500.0,1
103893,Paolo Lorenzi,1493.5,1542.8,1450.3,1354.6,295
102780,Frederic Niemeyer,1493.5,1453.0,1499.6,1477.1,40
104260,Johny De Leon,1493.4,1468.0,1524.0,1500.0,4
104640,Pablo Galdon,1493.4,1500.0,1494.0,1500.0,1
108942,Henry Estrella,1493.4,1465.6,1530.5,1500.0,6
206716,Lukas Hellum Lilleengen,1493.2,1490.6,1500.0,1500.0,2
108667,Kwasi Ahenkora,1493.2,1531.7,1471.2,1500.0,2
104160,Lukas Dlouhy,1493.1,1407.6,1484.4,1444.7,77
102738,Stefano Tarallo,1493.0,1500.0,1495.0,1500.0,2
102558,Eric Taino,1493.0,1484.9,1455.4,1500.0,31
202075,Adria Soriano Barrera,1493.0,1483.0,1505.1,1500.0,3
103174,Noam Okun,1492.9,1456.2,1461.8,1430.7,91
109640,Andrea Basso,1492.9,1500.0,1491.1,1500.0,1
105651,Daniel Smethurst,1492.9,1500.0,1500.0,1479.7,1
202197,Carlos Gimeno Valero,1492.6,1500.0,1478.4,1500.0,1
105775,Marin Draganja,1492.6,1483.1,1500.0,1500.0,1
108720,Eddy Chala,1492.5,1500.0,1493.8,1500.0,2
103478,Diego Veronelli,1492.4,1472.8,1508.8,1500.0,5
211776,Martin Landaluce,1492.2,1490.3,1500.0,1500.0,1
103133,Olivier Mutis,1492.2,1392.7,1558.3,1472.3,60
104392,Franco Ferreiro,1492.2,1474.5,1510.6,1500.0,8
108950,Juan Andres Gomez,1492.2,1464.9,1532.0,1500.0,2
104595,Sascha Kloer,1492.1,1500.0,1488.0,1500.0,1
104226,Bastian Knittel,1492.0,1500.0,1487.0,1465.5,5
103421,Peter Handoyo,1492.0,1493.0,1500.0,1500.0,7
105166,Peter Polansky,1491.9,1490.7,1430.8,1469.3,64
102565,Alexander Waske,1491.9,1380.4,1472.6,1394.4,92
110476,Mousa Shanan Zayed,1491.8,1490.4,1500.0,1500.0,2
200310,Alexander Zgirovsky,1491.8,1500.0,1490.2,1500.0,1
105501,Akash Wagh,1491.8,1489.8,1500.0,1500.0,1
102086,Igor Kornienko,1491.7,1487.4,1500.0,1500.0,1
105933,Roberto Quiroz,1491.7,1451.2,1586.1,1461.5,21
202122,Yuta Shimizu,1491.7,1464.1,1500.0,1529.1,2
134518,Patrick Kaukovalta,1491.6,1490.6,1500.0,1500.0,1
104361,Michel Koning,1491.6,1500.0,1500.0,1473.0,1
200116,Camilo Ugo Carabelli,1491.5,1465.7,1502.2,1500.0,13
103070,Christophe Pognon,1491.5,1483.9,1500.0,1500.0,1
126152,Ryan Shane,1491.4,1489.2,1500.0,1500.0,1
103534,Nicolas Devilder,1491.3,1423.2,1492.2,1472.0,71
207660,Nicholas David Ionel,1491.2,1467.7,1525.3,1500.0,5
104921,Kirati Siributwong,1491.2,1488.0,1500.0,1500.0,1
119506,Jean Segodo,1491.1,1488.4,1500.0,1500.0,1
104901,Vladimir Ivanov,1491.0,1530.6,1416.1,1500.0,13
104162,Deniss Pavlovs,1491.0,1472.7,1529.0,1500.0,14
103242,Juan Giner,1490.9,1500.0,1501.0,1500.0,5
108582,Luis Perez Chete,1490.9,1494.0,1500.0,1500.0,6
105634,Viktor Galovic,1490.9,1500.0,1502.4,1435.7,9
104516,Arnau Brugues Davi,1490.8,1515.9,1465.2,1500.0,4
104402,Clement Morel,1490.8,1500.0,1490.3,1500.0,2
102756,Eduardo Rincon,1490.8,1500.0,1491.5,1500.0,5
104081,Boris Pashanski,1490.5,1511.7,1467.8,1459.9,81
210686,Michael Agwi,1490.5,1423.0,1565.3,1500.0,5
104158,Andrew Anderson,1490.5,1487.2,1500.0,1500.0,1
103573,Rik De Voest,1490.3,1493.2,1409.9,1450.0,88
101997,Marzio Martelli,1490.1,1510.3,1477.5,1500.0,5
104677,Artem Sitak,1490.1,1508.0,1495.7,1508.5,11
106074,Jung Woong Na,1490.0,1484.1,1500.0,1500.0,1
104887,Piero Luisi,1490.0,1495.8,1524.8,1500.0,12
105128,Guillermo Olaso,1489.8,1465.9,1499.2,1500.0,6
200589,Sam Riffice,1489.8,1489.7,1500.0,1500.0,1
101793,Jim Courier,1489.6,1491.4,1500.0,1500.0,9
103718,David Martin,1489.5,1481.6,1500.0,1500.0,1
105917,Gianni Mina,1489.5,1500.0,1453.9,1500.0,5
103505,Vasilis Mazarakis,1489.4,1481.0,1501.6,1500.0,19
102539,Bohdan Ulihrach,1489.3,1539.4,1457.4,1430.0,202
145001,Evan Furness,1489.3,1486.2,1500.0,1500.0,1
105288,Guillermo Rivera Aranguiz,1489.2,1500.0,1474.3,1500.0,1
200265,Ulises Blanch,1489.1,1472.1,1500.0,1500.0,1
209914,Andreja Petrovic,1489.0,1485.4,1500.0,1500.0,1
200343,David Szintai,1489.0,1487.3,1500.0,1500.0,1
104136,Santiago Gonzalez,1489.0,1502.5,1509.5,1463.6,22
106066,Victor Baluda,1488.9,1486.8,1500.0,1500.0,1
103225,Simon Larose,1488.9,1549.6,1365.7,1500.0,25
144642,Tomas Barrios Vera,1488.9,1423.5,1520.4,1498.2,22
103737,Edgardo Massa,1488.9,1486.4,1481.2,1464.8,24
105080,Miloslav Mecir Jr,1488.9,1493.1,1467.2,1500.0,4
103470,Robert Kendrick,1488.8,1512.7,1428.4,1394.2,113
101733,Jan Siemerink,1488.6,1549.6,1458.8,1425.6,56
103047,Julien Varlet,1488.6,1466.4,1472.5,1500.0,11
105302,Ante Pavic,1488.5,1456.1,1461.8,1480.0,14
125574,Soteris Hadjistyllis,1488.5,1486.0,1500.0,1500.0,1
104046,Bostjan Osabnik,1488.4,1510.0,1465.8,1500.0,7
104739,Guillermo Alcaide,1488.4,1500.0,1500.0,1475.7,1
124063,Santiago Maresca,1488.4,1513.4,1475.5,1500.0,5
103659,Wei Jen Cheng,1488.3,1539.2,1500.0,1438.9,11
202168,Ye Cong Mo,1488.2,1487.6,1500.0,1500.0,1
104997,Igor Sijsling,1488.1,1478.6,1449.0,1482.8,140
104311,Leonardo Tavares,1488.1,1442.8,1512.7,1500.0,17
102306,Michael Kohlmann,1488.1,1394.1,1531.3,1455.7,46
104920,Denys Molchanov,1488.1,1514.0,1468.4,1500.0,4
208169,Titouan Droguet,1488.1,1483.9,1480.8,1500.0,4
105782,Enrique Lopez Perez,1488.0,1500.0,1483.1,1500.0,1
122687,Rodrigo Senattore,1487.9,1482.0,1500.0,1500.0,3
144946,Rayane Roumane,1487.8,1479.0,1500.0,1500.0,1
105512,Alexander Sarkissian,1487.8,1468.9,1500.0,1500.0,6
104275,Josko Topic,1487.7,1500.0,1486.0,1500.0,1
105591,Matt Reid,1487.6,1500.0,1500.0,1478.1,1
106031,Raymond Sarmiento,1487.5,1482.0,1500.0,1500.0,1
103328,Andres Pedroso,1487.5,1485.7,1500.0,1500.0,1
104216,Maximo Gonzalez,1487.5,1441.4,1478.9,1432.6,90
104967,Alexander Sadecky,1487.4,1500.0,1473.7,1500.0,3
102880,Alexander Popp,1487.4,1404.4,1321.5,1589.6,108
208353,Francesco Maestrelli,1487.4,1483.9,1500.0,1500.0,1
105084,James Lemke,1487.3,1466.7,1500.0,1500.0,1
104465,Martin Emmrich,1487.3,1500.0,1500.0,1478.7,1
104070,Jesse Witten,1487.3,1487.8,1449.2,1480.9,11
104154,Paul Capdeville,1487.3,1454.5,1493.4,1435.5,127
126206,Alex Rybakov,1487.2,1484.0,1500.0,1500.0,1
106174,Gonzalo Lama,1487.1,1443.7,1546.3,1500.0,15
212718,Heve Kelley,1487.0,1487.7,1500.0,1500.0,1
110602,Dennis Novak,1487.0,1468.0,1490.1,1489.6,80
103420,Michal Tabara,1487.0,1525.3,1489.2,1468.0,83
208117,Adam Neff,1486.9,1482.0,1500.0,1500.0,1
101871,Alexander Reichel,1486.8,1485.7,1500.0,1500.0,1
103104,Bjorn Rehnquist,1486.7,1419.3,1525.3,1500.0,14
208653,Isaac Becroft,1486.7,1485.0,1500.0,1500.0,1
144652,William Blumberg,1486.7,1500.0,1500.0,1470.3,1
200125,Mykyta Mashtakov,1486.6,1500.0,1484.1,1500.0,1
108739,Wilfredo Gonzalez,1486.6,1510.5,1465.8,1500.0,10
105182,Antso Rakotondramanga,1486.6,1480.2,1511.9,1500.0,8
101167,Jaime Cortes,1486.5,1500.0,1487.5,1500.0,1
103497,Artem Derepasko,1486.5,1500.0,1500.0,1474.7,1
104996,Alexander Blom,1486.5,1496.6,1483.8,1500.0,17
101989,Patrik Langvardt,1486.4,1427.7,1565.6,1500.0,4
208882,Roman Andres Burruchaga,1486.4,1500.0,1485.2,1500.0,4
105336,Nicolas Meister,1486.4,1474.1,1500.0,1500.0,1
208597,Chak Lam Coleman Wong,1486.4,1477.8,1500.0,1500.0,1
210202,Rodrigo Pacheco Mendez,1486.3,1410.2,1561.1,1500.0,9
103716,Uros Vico,1486.3,1485.5,1485.0,1484.3,7
212038,Karam Hatamleh,1486.2,1487.3,1500.0,1500.0,1
104707,Denis Matsukevitch,1486.2,1503.0,1476.6,1500.0,4
102655,Jimy Szymanski,1486.1,1465.2,1545.3,1500.0,18
144984,Artem Dubrivnyy,1486.0,1478.3,1500.0,1500.0,1
104035,Bobby Reynolds,1486.0,1414.7,1483.2,1410.7,101
200274,Alex Diaz,1486.0,1491.0,1500.0,1500.0,4
207457,Wojciech Marek,1485.9,1487.2,1500.0,1500.0,1
103523,Rohan Bopanna,1485.9,1349.5,1516.0,1518.2,48
101532,Francisco Clavet,1485.7,1527.4,1425.9,1491.1,148
102875,Luke Smith,1485.7,1485.2,1500.0,1500.0,1
102789,Jay Gooding,1485.6,1482.7,1500.0,1500.0,1
103863,Mikhail Elgin,1485.6,1430.7,1500.0,1500.0,12
102571,Gregory Carraz,1485.5,1474.5,1462.5,1499.2,83
103202,Oscar Serrano,1485.3,1500.0,1493.1,1500.0,8
104393,Gregoire Burquier,1485.3,1468.1,1500.0,1500.0,1
207663,Nikolas Sanchez Izquierdo,1485.1,1500.0,1481.2,1500.0,1
105565,Ya Nan Ma,1485.1,1500.0,1500.0,1472.6,1
103003,Jean Francois Bachelot,1485.1,1544.2,1501.7,1447.3,8
106348,Evgeny Karlovskiy,1485.0,1479.8,1500.0,1500.0,1
200336,Trent Bryde,1484.9,1482.5,1500.0,1500.0,1
106380,Gonzalo Villanueva,1484.8,1478.6,1500.0,1500.0,1
103563,Gabriel Pitta,1484.7,1500.0,1482.7,1500.0,1
209120,Yassine Dlimi,1484.7,1522.2,1468.0,1500.0,4
126208,Yusuke Takahashi,1484.7,1483.3,1500.0,1500.0,1
202400,Alastair Gray,1484.6,1500.0,1500.0,1452.6,4
207386,Finn Reynolds,1484.6,1500.0,1500.0,1467.6,1
102650,Roberto Carretero,1484.6,1500.0,1487.7,1500.0,4
103205,Emilio Daniel Baez Britez,1484.5,1439.0,1525.6,1500.0,9
105098,Alexandre Sidorenko,1484.5,1480.3,1465.0,1500.0,13
102669,Noam Behr,1484.4,1503.2,1461.2,1500.0,10
110751,Sebastian Fanselow,1484.4,1500.0,1476.8,1500.0,1
210464,Darwin Blanch,1484.3,1483.1,1498.0,1500.0,2
104970,Matteo Viola,1484.3,1510.2,1422.4,1450.1,17
105116,Dusan Lojda,1484.1,1477.9,1500.0,1500.0,1
